"CODMUNNASC";"ano";"PESO";"APGAR1";"APGAR5";"ESCMAE"
290930;2010;3153,39220779221;7,94594594594595;9,4954128440367;3,52987012987013
290930;2011;3240,045;8,09139784946237;9,40322580645161;3,48743718592965
290940;2010;3418;NA;NA;2,8
290940;2011;3016,36363636364;NA;NA;3,5
290950;2010;3398,15789473684;7,94736842105263;9,02631578947368;2,89189189189189
290950;2011;3249,39393939394;7,71875;9,09375;3,1875
290960;2010;3354,42708333333;7,70157068062827;8,90052356020942;2,9468085106383
290960;2011;3299,81865284974;7,92146596858639;9,28947368421053;2,98429319371728
290970;2010;2947,27272727273;8;8,88888888888889;2,81818181818182
290970;2011;2636,66666666667;8,16666666666667;9,83333333333333;3,16666666666667
290980;2010;3206,39656816015;8,47363374880153;9,04510556621881;3,7208413001912
290980;2011;3253,44087038789;8,51773729626079;9,07094918504314;3,66001899335233
290990;2010;3534,8730964467;9,08629441624366;9,7258883248731;3,22
290990;2011;3496,575;9,03045685279188;9,55837563451777;3,16256157635468
291000;2010;3400;NA;NA;2,9375
291000;2011;3101,81818181818;9;10;3,47058823529412
291005;2010;3199,12378303199;7,81805359661495;8,91267605633803;3,49859943977591
291005;2011;3303,34978843441;7,89098837209302;8,93168604651163;3,43892045454545
291010;2010;3500;3;3;1
291010;2011;2800;9;10;3
291030;2011;3566,66666666667;8;9,66666666666667;3
291040;2010;3294,81730769231;8,55665024630542;9,68472906403941;3,2803738317757
291040;2011;3317,21544715447;8,54430379746835;9,59583333333333;2,97154471544715
291050;2010;3189,58904109589;8,03703703703704;9,19444444444444;4,4218009478673
291050;2011;3257,09523809524;8,22;9,272;3,12442396313364
291060;2010;3315,6575;8,59324155193993;9,39799749687109;3,23
291060;2011;3306,76785714286;8,64397321428571;9,52678571428571;3,24409448818898
291070;2010;3269,63844393593;7,44295302013423;9,08724832214765;3,35697940503433
291070;2011;3199,53558926488;7,84509803921569;9,25882352941177;3,3556338028169
291072;2010;3228,92074799644;7,68588469184891;9,15139442231076;3,65724540152535
291072;2011;3237,20635611667;7,83584905660377;9,3622641509434;3,65389696169089
291075;2010;3316,66666666667;8,5;9,5;2,4
291075;2011;2950;8,85714285714286;9,5;2,75
291077;2010;3100;7,66666666666667;10;4,33333333333333
291077;2011;2680;7,8;9,8;4,8
291080;2010;3160,09189787677;8,2759829968119;9,49712704830815;3,76380937645056
291080;2011;3160,19184530246;8,3254650930186;9,54249475681614;4,16202556733723
291085;2010;3510,98404255319;7,8031914893617;8,82446808510638;3,28494623655914
291085;2011;3437,41293532338;7,67661691542289;8,74129353233831;3,45771144278607
291090;2011;3400;8;9;4
291100;2010;3037,5;NA;NA;2
291100;2011;3000;NA;NA;1
291110;2010;3241,37183098592;7,83522727272727;9,11614730878187;3,47714285714286
291110;2011;3250,48635235732;8,17955112219451;9,40149625935162;3,59
291120;2010;3444,44651741294;7,25280199252802;8,39103362391034;3,40473225404732
291120;2011;3408,83311938383;7,11741935483871;8,36258064516129;3,41259640102828
291130;2010;3240,625;8,40625;9,421875;3,16923076923077
291130;2011;3177,37704918033;8,37704918032787;9,55737704918033;3,35
291140;2010;3500;NA;NA;3
291140;2011;2900;8;0;2
291150;2010;3306,31578947368;8,16666666666667;9,22222222222222;3,0625
291150;2011;3256,25;8,03571428571429;9,07142857142857;2,76923076923077
291160;2011;2792,5;NA;NA;3,5
291165;2011;1820;5;5;3
291170;2010;3048,42546063652;8,38266741699494;9,45301069217783;3,81016192071468
291170;2011;3050,31618936295;8,46771273385637;9,4963768115942;3,77849210987726
291180;2010;3207,71532846715;8,48161764705882;9,61029411764706;3,2967032967033
291180;2011;3250,51282051282;8,12177121771218;9,34317343173432;3,47583643122677
291190;2010;3367,5289017341;8,18260869565217;9,41159420289855;3,24566473988439
291190;2011;3337,22701149425;8,54597701149425;9,61494252873563;3,37243401759531
291200;2010;3193,01123595506;8,64464692482916;9,71232876712329;3,21559633027523
291200;2011;3213,61313868613;8,78239608801956;9,77750611246944;3,31472081218274
291210;2010;3277,06666666667;7,67647058823529;8,61764705882353;3,30666666666667
291210;2011;3092,33333333333;7,63414634146341;8,90697674418605;3,29545454545455
291220;2010;2090;8;10;1
291230;2010;3339,94974874372;7,62311557788945;8,79396984924623;3,37688442211055
291230;2011;3295,49382716049;7,83850931677019;8,94409937888199;3,39375
291240;2010;3283,63636363636;7,87244897959184;8,88775510204082;3,55837563451777
291240;2011;3326,26728110599;7,87793427230047;8,89201877934272;3,44392523364486
291250;2010;3442,75;8,02564102564103;9,33333333333333;3,275
291250;2011;3303,69565217391;8,77272727272727;9,31818181818182;3,52173913043478
291260;2010;3200;8;10;6
291270;2010;3090,15384615385;7;8;3,42307692307692
291270;2011;3184,22360248447;6,8;8,75;3,05625
291280;2010;3380;NA;NA;6,5
291280;2011;2676,66666666667;7,5;9;3
291290;2010;3294;8,69056603773585;9,80681818181818;3,85660377358491
291290;2011;3335,76086956522;8,75;9,76086956521739;3,14673913043478
291300;2010;3429,08163265306;7,12585034013605;8,20068027210884;3,4
291300;2011;3435,34552845528;7,15102040816326;8,20408163265306;3,49795918367347
291310;2010;3306,69491525424;7,86585365853659;8,87804878048781;3,36875
291310;2011;3417,17277486911;7,83769633507853;8,85340314136126;3,4869109947644
291320;2010;3251,28389830508;7,35021707670043;9,0463768115942;3,66994382022472
291320;2011;3216,12558685446;7,60424469413233;9,0187265917603;3,52712264150943
291330;2010;3332,22222222222;8,66666666666667;9,72222222222222;4,38888888888889
291330;2011;2902,5;8,66666666666667;9,91666666666667;4,58333333333333
291340;2010;3266,78977272727;8,29142857142857;9,31428571428571;3,67045454545455
291340;2011;3100,84967320261;8,49668874172185;9,55629139072848;3,66013071895425
291345;2010;2983,33333333333;8,5;10;3
291345;2011;3600;8,75;9,75;3
291350;2010;3229,0875331565;8,90243902439024;9,81029810298103;3,53866666666667
291350;2011;3330,7661971831;9,14655172413793;9,81034482758621;3,6064139941691
291360;2010;3178,40196370128;8,08438818565401;9,47899159663866;3,53094951923077
291360;2011;3183,18882175227;8,08287895310796;9,27965179542982;3,43240768996033
291370;2010;3385,03647416413;7,35076923076923;8,84923076923077;3,28307692307692
291370;2011;3391,10465116279;7,52941176470588;8,78039215686275;3,57843137254902
291380;2010;NA;NA;NA;5
291380;2011;3036,66666666667;NA;NA;5
291390;2010;3306,77861952862;8,09543918918919;9,18059071729958;4,23425692695214
291390;2011;3341,5878164557;7,9628164556962;9,08465189873418;4,22417934347478
291400;2010;3203,92017738359;8,06208425720621;9,25277161862528;3,29268292682927
291400;2011;3253,7364414843;8,01629913710451;9,15052732502397;3,40694006309148
291410;2010;3216,13425925926;8,80092592592593;9,86111111111111;2,95813953488372
291410;2011;3236,66831683168;8,38613861386139;9,97524752475248;3,20792079207921
291420;2010;3486,11111111111;7,47222222222222;8,77777777777778;3,18055555555556
291420;2011;3392,58426966292;7,79775280898876;8,89887640449438;3,06896551724138
291430;2010;3375,32258064516;7,88709677419355;8,80645161290323;3,76190476190476
291430;2011;3254,88372093023;7,82051282051282;8,82051282051282;4,37142857142857
291440;2010;3247,5652173913;7,42537313432836;8,59950248756219;3,66708229426434
291440;2011;3235,26054216867;7,37198795180723;8,59487951807229;3,63540090771558
291450;2010;3375,27380952381;7,44897959183673;9,12244897959184;3,16666666666667
291450;2011;3314,05797101449;7,42307692307692;8,04347826086956;4,02941176470588
291460;2010;3165,57076923077;7,48070987654321;8,7524103355187;3,76529434397845
291460;2011;3148,06258692629;7,69335189697181;8,91576749042812;3,73539638386648
291465;2010;3245,85960591133;8,5682382133995;9,58064516129032;3,45566502463054
291465;2011;3221,55313351499;8,60387811634349;9,65373961218837;3,375
291470;2010;3252,17528223411;8,57743902439024;9,6140243902439;3,55383700178465
291470;2011;3239,44963005122;8,70631758679567;9,76266363118953;3,53679406731318
291480;2010;3135,08825446487;7,88770053475936;8,81624934793949;3,53969495502542
291480;2011;3140,86728855721;7,92058750311177;8,84084121453459;3,49831943234159
291490;2010;3298,30188679245;8,37735849056604;9,80188679245283;3,02830188679245
291490;2011;3310,10067114094;7,80985915492958;9,61267605633803;2,52739726027397
291500;2010;3362,61146496815;7,64935064935065;9,27922077922078;3,55414012738854
291500;2011;3349,30817610063;8,13245033112583;9,43708609271523;3,35220125786164
291510;2010;3209,41958041958;8,23741007194245;9,53237410071942;2,79166666666667
291510;2011;3291,20930232558;8,2890625;9,4765625;3,1015625
291520;2010;3245,96153846154;7,29807692307692;9,60576923076923;3,14
291520;2011;3169,41176470588;7,18072289156626;9,23170731707317;3,1566265060241
291530;2010;3342,10526315789;8,21052631578947;9,21052631578947;3,36842105263158
291530;2011;3548,2;8,08333333333333;9,41666666666667;3,36
291535;2010;3368,03921568627;7,85148514851485;9,05940594059406;3,80392156862745
291535;2011;3452,83333333333;7,96969696969697;9,03030303030303;3,55384615384615
291540;2010;3420,90909090909;8,40909090909091;9,09090909090909;3,40909090909091
291540;2011;3455;8,61111111111111;8,91176470588235;3,22857142857143
291550;2010;3180,57692307692;6,25;8,09615384615385;2,90384615384615
291550;2011;3165;7,46875;8,96875;2,85714285714286
291560;2010;3144,97706032285;7,8839590443686;9,02901023890785;3,20493197278912
291560;2011;3177,99568965517;7,99468556244464;9,12843224092117;3,28694900605013
291570;2010;3320,04424778761;7,72566371681416;8,8141592920354;3,09734513274336
291570;2011;3303,86597938144;7,72164948453608;8,87628865979381;3,42857142857143
291580;2010;3124,17753623188;7,95652173913043;7,98188405797101;3,21942446043165
291580;2011;3136,28145695364;7,36700336700337;8,71717171717172;3,12333333333333
291590;2010;3280,90909090909;9;8;2,45454545454545
291590;2011;3282;8;9;2,54545454545455
291600;2010;3140,45643153527;7,5875;8,6;3,63485477178423
291600;2011;3127,47950819672;7,60493827160494;8,61065573770492;4,03488372093023
291610;2010;3228,09415584416;7,88247863247863;8,95289079229122;3,4866220735786
291610;2011;3236,99229583975;7,84496124031008;8,95533980582524;3,52099533437014
291620;2011;3675;NA;NA;2,66666666666667
291630;2010;3226,75471698113;10,1041666666667;11,2083333333333;3,13207547169811
291630;2011;3278,54901960784;8,02127659574468;9,4468085106383;3,38461538461538
291640;2010;3184,75543478261;8,64660194174757;9,63991769547325;3,44644253322909
291640;2011;3196,25971877585;8,48522167487685;9,73645320197044;3,60252100840336
291650;2010;3311,79310344828;9,25179856115108;9,90647482014388;2,62068965517241
291650;2011;3292,72058823529;9,15;9,88333333333333;2,85074626865672
291660;2010;3250;NA;NA;2,5
291660;2011;2971,66666666667;8;10;2,66666666666667
291670;2010;3291;7,70454545454545;8,84090909090909;3,34444444444444
291670;2011;3338,72631578947;7,78947368421053;8,91578947368421;3,36842105263158
291680;2010;3311,39880952381;8,125;9,20238095238095;3,45238095238095
291680;2011;3270,78481012658;8,19354838709677;9,28205128205128;3,30322580645161
291685;2010;3386,61290322581;7,54838709677419;8,83870967741935;3,2258064516129
291685;2011;3351,57894736842;8,23529411764706;9,47058823529412;2,61111111111111
291690;2010;3001,20192307692;7,91346153846154;9,31730769230769;3,45192307692308
291690;2011;3215,41666666667;8,96428571428571;10,2857142857143;3,48780487804878
291700;2010;3323,75457875458;8,16620498614958;9,18282548476454;3,13759689922481
291700;2011;3301,10694183865;7,79831932773109;9,03641456582633;3,0853889943074
291710;2010;3222,40322580645;8,04864864864865;9,0054054054054;3,07987220447284
291710;2011;3141,21621621622;8,02424242424242;8,93939393939394;3,40625
291720;2010;3111,15384615385;8,07692307692308;9,34615384615385;6,03846153846154
291720;2011;3272,69230769231;8,12;9,48;3,38461538461538
291730;2010;3270,02909090909;7,79636363636364;9,7431693989071;3,3572710951526
291730;2011;3406,60110294118;7,8268876611418;9,76427255985267;3,22909090909091
291733;2010;3279,5145631068;8,14864864864865;9,06756756756757;3,7029702970297
291733;2011;3266,15942028986;7,93877551020408;9;3,25
291735;2010;3196,20805369128;7,24832214765101;9,35570469798658;3,73333333333333
291735;2011;3293,00751879699;7,30075187969925;9,52631578947368;3,53030303030303
291740;2010;3171,86885245902;7,94262295081967;9,52459016393443;3,52892561983471
291740;2011;3186,45833333333;7,875;9,27777777777778;3,77777777777778
291750;2010;3169,14506855374;8,56558441558442;9,02892102335929;3,56674057649667
291750;2011;3175,97338403042;8,35341118623233;8,98474576271186;3,5920716112532
291760;2010;3209,35862068966;7,75462962962963;8,87137891077636;3,59953970080552
291760;2011;3178,38652482269;7,7209026128266;8,8895486935867;3,62093862815884
291770;2010;3354,48965517241;8,17910447761194;9,43283582089552;3,27083333333333
291770;2011;3363,01604278075;8,02597402597403;9,46753246753247;3,17741935483871
291780;2010;NA;NA;NA;3
291780;2011;3000;NA;NA;2
291790;2010;3515;NA;NA;1,5
291790;2011;2662,5;NA;NA;2,25
291800;2010;3211,18048780488;7,83693115519253;9,4076990376203;3,61520803443329
291800;2011;3192,50109170306;7,79425703930861;9,2470030666295;3,65293315143247
291810;2010;3298,32919254658;6,58823529411765;7,3030303030303;2,93788819875776
291810;2011;3250,87704918033;7,88235294117647;9,11428571428571;3,01666666666667
291820;2010;3428,20175438596;7,75;8,82142857142857;3,30088495575221
291820;2011;3344,46808510638;7,45744680851064;8,82978723404255;3,35483870967742
291830;2010;3365,73770491803;7,92857142857143;9,83928571428571;3,37931034482759
291830;2011;3426,35555555556;7,61904761904762;9,33333333333333;3,2
291835;2010;3373,42402826855;7,61484098939929;8,92226148409894;3,35
291835;2011;3312,74551971326;7,46594982078853;8,86021505376344;3,39405204460967
291840;2010;3263,49989422467;8,05086188550755;9,06211444373537;3,67741251325557
291840;2011;3313,28279596357;8,2775;9,50737684421105;3,61827160493827
291845;2010;3572,08333333333;8,14285714285714;9,61904761904762;2,75
291845;2011;3354,16666666667;8,3;9,33333333333333;2,75
291850;2010;3165,24193548387;7,07377049180328;8,31147540983607;3,256
291850;2011;3337,54464285714;7,35454545454545;8,44954128440367;3,38392857142857
291855;2010;3215,71428571429;8,48571428571429;9,51428571428571;3,34285714285714
291855;2011;3160,35714285714;7,61538461538461;8,66666666666667;3,35714285714286
291860;2010;3482,5;8,25;9,875;3,5
291860;2011;3326,6;8;9,75;3,6
291870;2011;3092;8;8,5;2,5
291875;2010;2980;NA;NA;2
291880;2010;3274,17010309278;7,65463917525773;8,84536082474227;3,57291666666667
291880;2011;3269,51937984496;7,71317829457364;9,07751937984496;3,20634920634921
291890;2010;3075;NA;NA;3
291900;2011;2420;NA;NA;1
291905;2010;3125,83333333333;7,61764705882353;8,94117647058824;3,48648648648649
291905;2011;3081,22222222222;7,5;8,85714285714286;3,75
291915;2010;3169,64028776978;7,65342960288809;8,90613718411552;3,40727272727273
291915;2011;3226,09387755102;7,38775510204082;8,73877551020408;3,30165289256198
291920;2010;3215,14797747056;7,85853909465021;8,97225077081192;3,51230769230769
291920;2011;3212,2783632982;7,803125;8,87710542732377;3,48017621145374
291930;2010;3442,5;8,28947368421053;9,10526315789474;3,92105263157895
291930;2011;3369,375;8,15625;9,46875;4,3125
291940;2010;3394,86842105263;8,09868421052632;9,1578947368421;3,43421052631579
291940;2011;3389,71544715447;8,27272727272727;9,32231404958678;3,69491525423729
291950;2010;3239,67399741268;8,13082901554404;9,80310880829015;4,28367875647668
291950;2011;3246,30325814536;8,20480404551201;9,80025284450063;3,45128205128205
291955;2010;3166,66341895483;8,43190298507463;9,65298507462687;3,70551601423488
291955;2011;3208,56659308315;8,57651515151515;9,71287878787879;3,75
291960;2010;3121,89873417722;7,86075949367089;8,78481012658228;3,12345679012346
291960;2011;3135,20547945205;7,68493150684932;9;3,78666666666667
291970;2010;3204,73214285714;7,22424242424242;9,38414634146342;3,96969696969697
291970;2011;3221,81592039801;7,52551020408163;9,52040816326531;3,43076923076923
291980;2010;3131,63709677419;8,01456310679612;9,31553398058252;3,55645161290323
291980;2011;3177,28278041074;8,21587301587302;9,45483359746434;3,5872
291990;2010;3467,95454545455;8,5;9,45454545454546;3,63636363636364
291990;2011;3305,81081081081;8,65714285714286;9,6;6,62162162162162
291992;2010;3218,32795698925;17,1774193548387;17,9193548387097;4,01075268817204
291992;2011;3290,27058823529;20,6274509803922;20,6980392156863;3,8
291995;2010;3186,25;8,375;9,625;2,75
291995;2011;3343,33333333333;8,88888888888889;9,77777777777778;2,55555555555556
292000;2010;3521,01449275362;7,82608695652174;9,15942028985507;3,42028985507246
292000;2011;3372,75362318841;7,65217391304348;9,3768115942029;3,30434782608696
292010;2010;3248,89002557545;7,81748071979434;9,0719794344473;3,60613810741688
292010;2011;3352,18032786885;8,2970297029703;9,46534653465346;3,72459016393443
292020;2010;3296,15343915344;8,40740740740741;9,61904761904762;3,13218390804598
292020;2011;3252,08333333333;8,51322751322751;9,68085106382979;3,38172043010753
292030;2010;3225;8;9,5;3
292030;2011;3350;NA;NA;2
292040;2010;2965,55555555556;8;9;4,44444444444444
292040;2011;3052;7,5;9,25;2,5
292045;2010;3275;5,25;9,33333333333333;3,66666666666667
292045;2011;3000;7,5;8,5;3,5
292050;2010;3341,0888252149;7,60230547550432;9,25936599423631;3,8978978978979
292050;2011;3350,89238845144;7,54473684210526;9,3;3,92537313432836
292060;2010;2712,5;7,83333333333333;9,16666666666667;4,5625
292060;2011;3197,85714285714;7,71428571428571;9,21428571428571;4,16666666666667
292070;2010;3220,08695652174;7,5;9,1;3,8
292070;2011;3307,05882352941;7,5;9,11111111111111;2,88571428571429
292080;2010;3374,73684210526;8,03947368421053;9,56578947368421;3,24675324675325
292080;2011;3333,13725490196;8,41176470588235;9,58823529411765;3,11538461538462
292090;2010;3213,15789473684;8,55555555555556;9,61111111111111;3,42105263157895
292090;2011;3115;8,14285714285714;9,14285714285714;3,8
292100;2010;3204,88313856427;8,14579759862779;9,24871355060034;3,47147651006711
292100;2011;3281,76647834275;7,90715667311412;9,04457364341085;3,45904761904762
292105;2010;3165,41666666667;8,78461538461539;9,74615384615385;3,31132075471698
292105;2011;3158,69918699187;8,57142857142857;9,59663865546218;3,44715447154472
292110;2010;3293,30258302583;7,690036900369;8,87084870848708;3,39259259259259
292110;2011;3269,43989071038;7,66208791208791;8,76648351648352;3,40821917808219
292120;2010;3262,64640883978;7,66759002770083;9,57617728531856;3,49393939393939
292120;2011;3302,71830985915;7,58739837398374;9,48170731707317;3,44698544698545
292130;2010;3528,0652173913;7,65217391304348;8,84057971014493;3,04347826086957
292130;2011;3652,9696969697;7,65454545454545;8,85454545454546;3,31875
292140;2011;3200;NA;NA;2,75
292145;2010;3250;NA;NA;4,25
292145;2011;NA;NA;NA;2
292150;2010;3257,52731893266;7,10652463382157;8,47403462050599;3,4548825710754
292150;2011;3270,08232445521;7,04712041884817;8,62565445026178;3,48789346246973
292160;2010;3433,33333333333;8,5;8,33333333333333;5
292160;2011;3422;8,58333333333333;7,58333333333333;3,13333333333333
292170;2010;3242,49769585253;7,42349304482226;8,49459041731066;3,46106870229008
292170;2011;3237,20517241379;7,36078431372549;8,82178217821782;3,48013816925734
292180;2010;3206,60377358491;8,26415094339623;9,28301886792453;3,2
292180;2011;3044,44444444444;8,25;9,30555555555556;3,05555555555556
292190;2010;3137,39;7,99768518518519;9,99305555555556;3,31707317073171
292190;2011;3209,46838407494;8,07541899441341;9,92458100558659;3,64339152119701
292200;2010;3253,95363408521;7,87703889585947;8,95232120451694;3,73651191969887
292200;2011;3251,513739546;7,85782556750299;8,89964157706093;3,5381861575179
292205;2010;3319,85915492958;7,24647887323944;9,14788732394366;3,62676056338028
292205;2011;3409,16666666667;7,18333333333333;9,08333333333333;3,33888888888889
292210;2010;3344,93059936909;7,56825396825397;8,75555555555556;3,65605095541401
292210;2011;3290,84042553192;7,64705882352941;8,74331550802139;3,48648648648649
292220;2010;3840;8;9;4
292225;2010;NA;NA;NA;9
292230;2010;3372,12121212121;7,37878787878788;9,53030303030303;3,13636363636364
292230;2011;3233,67924528302;8,03921568627451;9,36538461538461;3,67924528301887
292240;2010;3168,05147058824;7,72794117647059;8,65441176470588;3,34558823529412
292240;2011;3148,15671641791;7,32558139534884;8,484375;3,62307692307692
292250;2010;3471,22666666667;7,772030651341;8,90786948176583;3,54389312977099
292250;2011;3599,56228956229;7,58823529411765;8,64827586206897;3,67465753424658
292260;2010;3650;NA;NA;4
292260;2011;2700;NA;NA;2,5
292265;2010;3318,78666666667;7,72;8,78666666666667;2,98666666666667
292265;2011;3272,72727272727;7,64583333333333;8,65263157894737;2,86458333333333
292270;2010;3245,83333333333;7,63841807909604;8,76271186440678;2,85
292270;2011;3191,2323943662;7,72535211267606;8,80985915492958;2,94326241134752
292273;2011;470;4;2;4
292275;2010;3000;NA;NA;3
292275;2011;2750;8;9;2
292280;2010;3850;9;10;2,66666666666667
292280;2011;3200;8;9;3
292285;2010;3204,73684210526;7,47368421052632;8,42105263157895;3,31578947368421
292285;2011;3161,53846153846;7,23076923076923;8,30769230769231;3,35714285714286
292290;2010;3353,29268292683;7,99586776859504;10;3,40080971659919
292290;2011;3313,9349112426;7,86826347305389;9,92814371257485;3,71511627906977
292300;2010;3275,35146443515;7,85146443514644;8,82845188284519;3,63865546218487
292300;2011;3229,70043103448;7,76623376623377;8,84199134199134;3,49353448275862
292303;2010;NA;NA;NA;2
292305;2010;3200;8;9,5;2
292305;2011;3100;8;9;3
292310;2010;3414,54314720812;8,67005076142132;9,55329949238579;2,88832487309645
292310;2011;3378,04347826087;8,475;9,5;2,90643274853801
292320;2010;3232,24489795918;7,8659793814433;8,56701030927835;3,39
292320;2011;3191,20192307692;7,88349514563107;8,77669902912621;3,42307692307692
292330;2010;3095,71428571429;7,89285714285714;9,03571428571429;3,42857142857143
292330;2011;3423,82352941176;7,8125;9;2,88235294117647
292335;2010;3405,20833333333;8,58333333333333;9,63829787234043;3,4375
292335;2011;3421,21212121212;7,9375;9,28571428571429;2,71875
292340;2010;3141,99221789883;8,49805447470817;9,54474708171206;2,80544747081712
292340;2011;3237,70491803279;8,62704918032787;9,67213114754098;3,35245901639344
292350;2010;3342,85714285714;5;6,66666666666667;4
292350;2011;3330;8,5;10;4,0625
292360;2010;3169,70287958115;8,04643962848297;9,05882352941176;4,96603260869565
292360;2011;3154,20345744681;8,0936170212766;9,17872340425532;3,09383753501401
292370;2010;3283,95156695157;7,89595375722543;8,84971098265896;3,81899109792285
292370;2011;3316,00461893764;7,88811188811189;8,91841491841492;3,62180974477958
292380;2010;3403,15789473684;9,62162162162162;9,85405405405405;3,38421052631579
292380;2011;3426,71957671958;9,80851063829787;9,87765957446809;3,48936170212766
292390;2010;3193,64705882353;8;10;2,94444444444444
292390;2011;3187,5;8,5;10;2,8
292400;2010;3227,65493147004;8,066829004329;8,94811320754717;3,56749386419416
292400;2011;3221,11977468129;7,97857780422493;9,14486552567237;3,38199879590608
292405;2010;3550;5;8;2,25
292405;2011;2830;7,4;9,2;3
292410;2010;3300;NA;NA;3
292420;2010;3532,95081967213;7,9811320754717;9,0377358490566;2,9344262295082
292420;2011;3373,33333333333;7,41176470588235;8,94117647058824;2,85454545454545
292430;2010;3273,60759493671;8,06329113924051;9,4873417721519;3,0828025477707
292430;2011;3378,65748031496;8,02371541501976;9,62845849802371;3,14975845410628
292440;2010;3264,72378516624;7,93316195372751;9,24935732647815;3,19543147208122
292440;2011;3315,69135802469;7,91293532338308;9,4452736318408;3,13475177304965
292450;2010;3369,78378378378;7,78378378378378;9,15217391304348;3,94318181818182
292450;2011;3266,625;7,54973821989529;9,06806282722513;3,96875
292460;2010;3248,33333333333;8,05576208178439;9,27137546468401;3,24150943396226
292460;2011;3285,12962962963;8,00371747211896;9,28996282527881;3,14772727272727
292465;2010;3244,93617021277;7,69767441860465;9,25581395348837;3,61702127659574
292465;2011;3214,76271186441;7,92592592592593;8,92452830188679;3,83050847457627
292467;2010;3187,66666666667;NA;NA;2,72727272727273
292467;2011;3204,16666666667;8;7;2,75
292470;2010;3268;8,15;9,05263157894737;3,94117647058824
292470;2011;3300;7,23529411764706;9,11764705882353;3,375
292480;2010;3409,6484375;7,61328125;9,02734375;3,0625
292480;2011;3326,60642570281;7,24096385542169;8,89516129032258;3,38709677419355
292490;2010;3400;7,19047619047619;8,04761904761905;3,54761904761905
292490;2011;3251,40625;7,70967741935484;8,64516129032258;3,0625
292500;2010;3092,08620689655;7,67111111111111;9,47111111111111;3,25416666666667
292500;2011;3080,90748898678;7,74107142857143;9,42857142857143;3,26106194690265
292510;2010;3221,99538461538;7,07550077041602;8,17719568567026;3,33037037037037
292510;2011;3186,39208633094;7,39636363636364;8,48909090909091;3,30810810810811
292520;2010;3300,57677008751;7,75735879077168;8,84805091487669;3,89003984063745
292520;2011;3288,45092592593;7,925;8,94722222222222;3,63981481481481
292525;2010;3362,52717391304;8,18181818181818;9,02597402597403;3,47872340425532
292525;2011;3286,38036809816;7,75949367088608;8,67721518987342;3,24203821656051
292530;2010;3183,90240401866;8,133308298911;9,31731130304168;3,6015037593985
292530;2011;3211,13684595682;8,28250950570342;9,47756653992395;3,5663134819145
292540;2010;3444,53571428571;7,75925925925926;9,59259259259259;3,38888888888889
292540;2011;3635,94029850746;7,84848484848485;9,56060606060606;3,32835820895522
292550;2010;3622,35202492212;8,42319749216301;9,6551724137931;3,50155763239875
292550;2011;3594,62235649547;8,48012232415902;9,46483180428135;3,41818181818182
292560;2010;3342,56213017751;7,65680473372781;8,81065088757397;3,5506329113924
292560;2011;3332,41935483871;7,87096774193548;8,95967741935484;3,50413223140496
292570;2010;3392,22222222222;7,52941176470588;9,47058823529412;2,75
292570;2011;3136,10526315789;7,35294117647059;9,11764705882353;2,84210526315789
292575;2010;3376,75324675325;8;9;3,55844155844156
292575;2011;3372,13855421687;8,01612903225806;9;3,7710843373494
292580;2010;3387,327176781;7,93899204244032;8,92084432717678;3,51771117166213
292580;2011;3369,35764705882;7,9645390070922;8,98815165876777;3,34855769230769
292590;2010;3270,97046413502;7,81868131868132;9,81318681318681;3,28270042194093
292590;2011;3244,96226415094;7,90322580645161;9,78205128205128;3,04639175257732
292595;2010;3340,33505154639;8,31413612565445;9,32460732984293;3,37037037037037
292595;2011;3318,40909090909;8,54878048780488;9,65243902439024;3,13218390804598
292600;2010;3209,91755976917;8,07018992568126;9,08340214698596;3,52984464431725
292600;2011;3195,63486842105;8,04451772464963;9,05358615004122;3,48726376335251
292610;2010;3406,74074074074;7,58518518518519;8,55555555555556;3,96992481203007
292610;2011;3283,1654676259;7,79136690647482;8,76258992805755;3,83941605839416
292620;2010;3225;8;9,5;2,55555555555556
292620;2011;3305,88235294118;9;9,78571428571429;3,25
292630;2010;3374,16801292407;7,33821138211382;8,94146341463415;3,68824531516184
292630;2011;3338,33228346457;7,54444444444444;9,28867623604466;3,49514563106796
292640;2010;3291,99101796407;8,43624161073826;9,40740740740741;3,73192771084337
292640;2011;3205,1256684492;8,57857142857143;9,475;3,45454545454545
292650;2010;3247,91666666667;8,3;9;2,83333333333333
292650;2011;3339;5,5;7;2,7
292660;2010;3228,51985339035;7,64893617021277;8,52631578947368;3,73378212974296
292660;2011;3186,49366324683;7,89473684210526;8,82051282051282;3,2282793867121
292665;2010;3225;4,5;5;3
292665;2011;3156,25;9;10;3
292670;2010;3076,92307692308;6,96;9,44;3,46153846153846
292670;2011;2964,28571428571;7,85714285714286;9,85714285714286;3,42857142857143
292680;2011;3150;7;9;3
292690;2010;3420,2380952381;7,95238095238095;9,04761904761905;3,23809523809524
292690;2011;3361,53846153846;8,07692307692308;9,07692307692308;3,61538461538462
292700;2010;3332,32047477745;8,62686567164179;9,76488095238095;3,43636363636364
292700;2011;3368,88624338624;8,31733333333333;9,77866666666667;3,10655737704918
292710;2010;3433,8;9,1;9,86;3,48979591836735
292710;2011;3426,30188679245;9,58490566037736;9,90566037735849;3,28846153846154
292720;2010;3207,10580912863;7,525;8,65553235908142;3,15336134453782
292720;2011;3186,72097759674;7,48163265306122;8,52448979591837;3,25773195876289
