"CODMUNNASC";"ano";"PESO";"APGAR1";"APGAR5"
310910;2010;3238;8,6;9,8
310920;2010;3660;8;10
310930;2010;3378,11384615385;8,18518518518519;9,32716049382716
310930;2011;3366,5406162465;8,38526912181303;9,3257790368272
310940;2010;3203,53633217993;8,44366197183099;9,47887323943662
310940;2011;3173,64652567976;8,29787234042553;9,34954407294833
310945;2011;3372,5;7;9
310950;2010;3139,8125;8,24583333333333;9,67083333333333
310950;2011;3187,78391959799;8,23618090452261;9,76884422110553
310990;2010;3233,35714285714;8,07142857142857;9,82142857142857
310990;2011;3171,02941176471;7,90909090909091;9,60606060606061
311000;2010;3157,87012987013;8,05555555555556;9,28851540616247
311000;2011;3185,27704485488;8,43360433604336;9,30434782608696
311030;2010;3121,38461538462;8,34615384615385;9,70769230769231
311030;2011;3037,11111111111;8,41481481481481;9,68148148148148
311050;2010;3176,42592592593;8,18;9,34
311050;2011;2975,07228915663;7,75;8,86111111111111
311060;2010;3162,34042553192;8,61394101876676;9,79892761394102
311060;2011;3150,34782608696;8,62545454545455;9,84727272727273
311070;2010;3252,00657894737;8,36;9,34666666666667
311070;2011;3170,41095890411;8,41780821917808;9,5
311090;2010;3244,41176470588;8,88148148148148;9,97037037037037
311090;2011;3191,67701863354;8,50310559006211;9,84472049689441
311100;2010;3095,13953488372;8,84186046511628;9,90232558139535
311100;2011;3155,70048309179;8,90338164251208;9,92270531400966
311110;2010;3122,00507614213;7,98984771573604;9,05583756345178
311110;2011;3137,06161137441;8,0521327014218;9,00952380952381
311115;2010;4100;7;8,5
311115;2011;790;NA;NA
311120;2010;3101,94036208733;7,94675186368477;8,7678381256656
311120;2011;3101,38250254324;7,94195519348269;8,62627291242362
311130;2010;2853,07692307692;7,92307692307692;8,92307692307692
311130;2011;3573,21428571429;8;9,64285714285714
311150;2010;3162,93918918919;8,77702702702703;9,64189189189189
311150;2011;3159,12865497076;8,76023391812866;9,53216374269006
311160;2010;3221,46525679758;8,32930513595166;9,63746223564955
311160;2011;3237,23032069971;8,40350877192983;9,59941520467836
311180;2010;3191,86178861789;7,7479674796748;9,01626016260163
311180;2011;3124,7972972973;8,17567567567568;9,28378378378378
311200;2010;3174,03846153846;7,88461538461539;9,28846153846154
311200;2011;3094,5;8,34782608695652;9,30434782608696
311205;2010;NA;NA;NA
311230;2010;3144,40632911392;7,62737642585551;8,86945500633714
311230;2011;3178,08356545961;7,66853146853147;8,88811188811189
311260;2010;3223,53658536585;8,2390243902439;9,45365853658537
311260;2011;3190,82524271845;8,7378640776699;9,8252427184466
311270;2010;3210,52631578947;8,05555555555556;9,44444444444444
311270;2011;3130,5;7,3;9,2
311280;2010;3473,42857142857;8,22857142857143;9,37142857142857
311280;2011;3581,33333333333;8,4;9,6
311300;2010;3143,94907407407;8,11904761904762;9,28571428571429
311300;2011;3186,00938967136;8,03791469194313;9,13270142180095
311320;2010;3094,2652173913;8,17391304347826;9,40434782608696
311320;2011;3186,54958677686;8,45867768595041;9,48347107438017
311330;2010;3101,32;8,7717690192484;9,82676443629697
311330;2011;3072,20472440945;8,82562277580071;9,894128113879
311340;2010;3086,98821218075;8,58267326732673;9,06636948984646
311340;2011;3064,59352344128;8,47646773410966;9,00679611650486
311360;2010;3019,5652173913;8,59090909090909;9,72727272727273
311360;2011;3059,25;8,1578947368421;9,36842105263158
311370;2010;3221,96551724138;8,84722222222222;9,79861111111111
311370;2011;3305,90909090909;8,74712643678161;9,70114942528736
311380;2011;3389;NA;NA
311390;2010;3189,22619047619;8,75;9,83333333333333
311390;2011;3151,82352941176;8,53921568627451;9,65686274509804
311400;2010;3127,22222222222;8,38888888888889;9,61111111111111
311400;2011;3000;10;10
311420;2010;3865;9;9
311430;2010;3131,98461538462;8,24615384615385;9,99076923076923
311430;2011;3171,09965635739;8,56701030927835;9,93470790378007
311440;2010;3152,92452830189;8,48427672955975;9,65408805031447
311440;2011;3191,34104046243;8,45086705202312;9,69942196531792
311450;2010;3125,6045751634;9,64545454545454;9,90604026845638
311450;2011;3102,72549019608;9,66079295154185;9,9203187250996
311455;2010;3005;9;7
311455;2011;1950;9;10
311460;2010;2723,33333333333;8,91666666666667;10
311460;2011;3092,5;8,66666666666667;9,83333333333333
311480;2010;3100;NA;NA
311480;2011;825;5;5
311510;2010;3217,25563909774;6,66917293233083;7,84210526315789
311510;2011;3208,85542168675;7,25301204819277;8,43548387096774
311530;2010;3250,59504132231;7,88165680473373;8,94792899408284
311530;2011;3156,7651434644;7,73908413205538;8,79446219382322
311540;2011;1210;NA;NA
311545;2010;3150;NA;NA
311545;2011;2974;8;9
311547;2010;NA;NA;NA
311550;2010;3177,51243781095;8,78947368421053;9,875
311550;2011;3098,65502183406;8,71428571428571;9,83333333333333
311570;2010;3308,37121212121;8,71969696969697;9,75
311570;2011;3322,47777777778;8,85555555555556;9,87777777777778
311615;2010;3296,42857142857;7,3;8,27272727272727
311615;2011;3071,57894736842;7,94444444444444;8,89473684210526
311620;2011;3147,5;NA;NA
311630;2010;3125;7;9
311640;2010;3370;NA;NA
311650;2010;2915;8;9
311650;2011;3035;9;9
311660;2010;3122,84642857143;8,75714285714286;9,82857142857143
311660;2011;3205,77777777778;8,76567656765677;9,85478547854786
311680;2010;3111,22857142857;7,81714285714286;9,49142857142857
311680;2011;3070,41666666667;7,84523809523809;9,55357142857143
311690;2011;2636;NA;NA
311700;2010;3170;7,5;9
311700;2011;NA;NA;NA
311710;2010;3305,41666666667;7,625;9,16666666666667
311710;2011;3212,69230769231;7,71428571428571;9,34375
311730;2010;3266,66220735786;8,4247491638796;9,17391304347826
311730;2011;3204,39322033898;8,58983050847458;9,48639455782313
311740;2010;3393,23943661972;8,30985915492958;9,1830985915493
311740;2011;3253,7037037037;7,72839506172839;8,7283950617284
311750;2010;3105,90909090909;8,68181818181818;9,81818181818182
311750;2011;3089,44444444444;8,29411764705882;9,82352941176471
311770;2010;3254,27152317881;8,01986754966887;9,10596026490066
311770;2011;3188,21917808219;7,86986301369863;9,08219178082192
311780;2011;2365;NA;NA
311783;2010;NA;NA;NA
311800;2010;3172,24662162162;8,91047297297297;9,61824324324324
311800;2011;3164,34828101644;8,94170403587444;9,69805680119581
311820;2010;3055;8,25;9
311820;2011;3830;9;NA
311830;2010;3127,5824742268;8,88022715539494;9,6690758905524
311830;2011;3102,66970278044;8,86557849255881;9,5933749399904
311840;2010;3242,04819277108;7,98791540785498;9,02710843373494
311840;2011;3244,0261627907;8,04941860465116;9,06395348837209
311860;2010;3096,07027442934;8,28723128723129;9,35403726708075
311860;2011;3050,52128335451;8,1405648267009;9,1910868868227
311870;2010;3400;7;10
311880;2010;3196,91509433962;8,5111821086262;9,75399361022364
311880;2011;3174,46590909091;8,46666666666667;9,83478260869565
311900;2011;2880;8;9
311910;2010;2794,16666666667;7,16666666666667;7,8
311910;2011;2712,54545454545;8;9
311920;2010;1748,33333333333;NA;NA
311920;2011;2140;NA;NA
311930;2010;3251,50406504065;9,35772357723577;9,86178861788618
311930;2011;3155,4748603352;9,24022346368715;9,89944134078212
311940;2010;3085,67993630573;8,37426900584795;9,35019455252918
311940;2011;3230,95138888889;8,34905660377358;9,25094339622641
311980;2011;2600;NA;NA
312015;2010;2927,5;NA;NA
312020;2010;3238,52272727273;9;9,59090909090909
312020;2011;3027,5;8,67647058823529;9,67647058823529
312030;2010;3300;8;8
312050;2010;3107,05882352941;8,64705882352941;9,64705882352941
312080;2010;3227,35609756098;8,50731707317073;9,59024390243902
312080;2011;3213,19306930693;8,56435643564356;9,7029702970297
312087;2010;NA;NA;NA
312090;2010;3173,06978119456;8,18661137440758;9,54561611374408
312090;2011;3172,68007202881;8,43217286914766;9,52040816326531
312110;2011;2940;8;10
312120;2010;3210;8,22916666666667;9,29166666666667
312120;2011;3285,5;8,475;9,525
312160;2010;3159,45552977572;8,50540958268934;9,63214837712519
312160;2011;3164,23801916933;8,46517213771017;9,57886309047238
312200;2010;3179,04938271605;8,67768595041322;9,79752066115702
312200;2011;3129,93055555556;8,61860465116279;9,70697674418605
312210;2010;3033,33333333333;8;10
312210;2011;2937,5;8,75;9,5
312230;2010;3094,96268046854;8,57992362247681;9,5474372955289
312230;2011;3085,16126523205;8,82614345114345;9,73078920041537
312245;2010;3197,89473684211;7,42105263157895;8,94444444444444
312245;2011;3163;7,4;9,4
312260;2010;3383,52272727273;9,11363636363636;10
312260;2011;3346,72413793103;9,27586206896552;9,96551724137931
312270;2010;3221,75;8,56578947368421;9,98684210526316
312270;2011;3116,72413793103;8,72413793103448;9,93103448275862
312310;2010;3175;10;9
312320;2010;3025,4802259887;8,90395480225989;8,90395480225989
312320;2011;3097,85185185185;8,64444444444444;8,85925925925926
312360;2010;3203,62277580071;8,39857651245552;9,47686832740214
312360;2011;3171,91625615764;8,44736842105263;9,59473684210526
312380;2010;NA;NA;NA
312380;2011;NA;NA;NA
312390;2010;3192,07792207792;7,9025974025974;9,0974025974026
312390;2011;3248,33333333333;8,01515151515152;9,03787878787879
312410;2010;3185,10989010989;8,60893854748603;9,62011173184358
312410;2011;3227,81102362205;9,04878048780488;10,2276422764228
312420;2010;3108,01351351351;8,57013574660633;9,60180995475113
312420;2011;3130,546875;8,68947368421053;9,69473684210526
312430;2010;3255;8,56745182012848;9,69807280513919
312430;2011;3213,43468468468;8,54587155963303;9,69266055045872
312450;2010;3432,5;8,5;10
312450;2011;2879,16666666667;8,33333333333333;9,33333333333333
312460;2011;2970;5;9
312470;2010;3118,97959183673;3,9375;8,75
312470;2011;3204,8275862069;2,37931034482759;8,44827586206897
312490;2010;3243,92045454545;7,72727272727273;9,63636363636364
312490;2011;3340,87912087912;7,84615384615385;9,61538461538461
312510;2010;3190;8,67201426024955;9,71174377224199
312510;2011;3207,18580060423;8,59909228441755;9,6535552193646
312560;2010;3189,963099631;9,63837638376384;9,84132841328413
312560;2011;3270,10245901639;9,55327868852459;9,83196721311475
312570;2010;2665;6,66666666666667;6,33333333333333
312590;2010;3050,55555555556;8,75;10
312590;2011;3020,5;7,125;8,625
312595;2010;2740;9;9,8
312600;2010;3230;NA;NA
312600;2011;3335;NA;NA
312610;2010;3199,90024937656;8,98753117206983;9,94513715710723
312610;2011;3177,19123020706;8,9183922046285;9,8721071863581
312620;2010;3094,70588235294;8,31372549019608;9,56862745098039
312620;2011;3183,66666666667;8,62068965517241;9,86206896551724
312660;2010;3272,5;10;10
312660;2011;3200;7;9
312670;2010;3224,92567567568;8,24913494809689;9,32179930795848
312670;2011;3248,80165289256;8,16455696202532;9,25316455696202
312675;2010;2916,66666666667;NA;NA
312675;2011;3190;9;9
312680;2011;3305;9;10
312690;2010;3295,5;8,63333333333333;9,78333333333333
312690;2011;3468,64406779661;8,20338983050847;9,6271186440678
312695;2010;3000;9;10
312700;2010;2115;6;7
312700;2011;3313,16666666667;8;9,33333333333333
312707;2010;3587,5;NA;NA
312710;2010;3212,54184549356;8,4069640914037;9,67138193688792
312710;2011;3251,63139931741;8,44393063583815;9,73757225433526
312730;2010;3217,85714285714;8,53846153846154;9,78571428571429
312730;2011;3257,77777777778;9;10
312733;2010;3200;9;9
312733;2011;2808,66666666667;9;9
312760;2010;2970;5;10
312760;2011;2360;7,66666666666667;10
312770;2010;3169,65964501658;8,13460712752254;9,24823302634397
312770;2011;3195,76012965964;8,18045530260966;9,23296296296296
312780;2010;3309,37142857143;8,60661764705882;9,8125
312780;2011;3213,63929618768;8,38485804416404;9,73817034700316
312800;2010;3101,46828358209;9,36590038314176;9,79846449136276
312800;2011;3182,57564575646;9,00125786163522;9,79571248423707
312810;2010;3215,30821917808;8,63698630136986;9,73972602739726
312810;2011;3174,93827160494;8,24691358024691;9,69135802469136
312820;2010;3186,36363636364;7,95454545454545;10
312820;2011;3300,55555555556;7,22222222222222;9,83333333333333
312830;2010;3255,49685534591;8,73282442748092;9,81679389312977
312830;2011;3283,44210526316;9;9,99350649350649
312840;2010;3251,45454545455;9,90909090909091;9,98181818181818
312840;2011;3253,84259259259;9,73148148148148;9,88888888888889
312860;2010;3120;7,57894736842105;8,73684210526316
312860;2011;3546,8;8,44;9,64
312870;2010;3129,61875945537;8,58850226928896;9,30559757942511
312870;2011;3102,9537037037;8,64341085271318;9,3266253869969
312910;2010;3265,625;8,8125;9,9375
312910;2011;3297,82608695652;9,17391304347826;9,91304347826087
312940;2010;3059,93827160494;8,55555555555556;9,93827160493827
312940;2011;3192,06896551724;8,31034482758621;9,79310344827586
312950;2010;3139,21171171171;8,7027027027027;9,64864864864865
312950;2011;3149,32701421801;8,63981042654028;9,74881516587678
312960;2010;2600;NA;NA
312970;2010;3151,6265060241;8,63855421686747;9,63855421686747
312970;2011;3107,74757281553;9,33980582524272;9,89320388349515
312980;2010;3147,05385139741;7,76859504132231;9,06542699724518
312980;2011;3124,32740943267;7,69661368348307;8,93987560469938
313005;2010;2866,66666666667;7,5;9
313010;2010;2185;NA;NA
313010;2011;2791;6;7
313030;2010;3304,5;8,55555555555556;9,75
313030;2011;3185,48780487805;8,48780487804878;9,63414634146342
313040;2011;1445;NA;NA
313050;2010;3180,35087719298;8,98245614035088;9,98245614035088
313050;2011;3195,88888888889;9,01388888888889;9,96527777777778
313065;2010;2468;37;37,6666666666667
313065;2011;3250;9;10
313090;2010;3236,61862527716;7,96008869179601;9,78935698447894
313090;2011;3125,08902077151;7,99703264094955;9,89910979228487
313120;2010;3240,71672354949;8,44368600682594;9,54948805460751
313120;2011;3220,47651006711;8,47986577181208;9,5
313130;2010;3129,84439732507;8,0858362054817;9,04083306001968
313130;2011;3161,40554398334;8,31948010269576;9,20121951219512
313140;2010;2472,5;7;8,5
313140;2011;3115;8;10
313150;2011;400;2;3
313160;2010;2600;6,66666666666667;8
313170;2010;3155,34505137912;9,02658371040724;9,69849246231156
313170;2011;3163,70284237726;9,19024390243902;9,72292993630573
313180;2010;3296,11111111111;8,97435897435897;9,98290598290598
313180;2011;3298,94273127753;8,784140969163;9,80616740088106
313190;2010;3108,46677471637;8,21103896103896;8,7775974025974
313190;2011;3094,71183800623;8,19188767550702;8,73322932917317
313200;2010;3500;7;10
313200;2011;3000;NA;NA
313210;2010;3228,57575757576;8,45791245791246;9,58249158249158
313210;2011;3223,45;8,34642857142857;9,45357142857143
313220;2010;3192,78280542986;9,08597285067873;9,76470588235294
313220;2011;3199,51063829787;9,10212765957447;9,83829787234043
313230;2010;3131,45652173913;8,86231884057971;9,84057971014493
313230;2011;3028,21621621622;8,58904109589041;9,72602739726027
313240;2010;3143,1772591857;8,51688182720953;9,83316782522344
313240;2011;3119,39354234909;8,52387640449438;9,80524344569288
313250;2010;3205,64380952381;8,26577437858509;9,29827915869981
313250;2011;3155,46897810219;8,3473491773309;9,345521023766
313270;2010;3205,78358208955;8,58239700374532;9,8314606741573
313270;2011;3191,9247706422;8,62686567164179;9,86940298507463
313290;2010;3217,24137931034;8,75862068965517;9,93103448275862
313290;2011;3280;8,88888888888889;10
313300;2010;3093,67283950617;8,63975155279503;9,79012345679012
313300;2011;3223,72611464968;8,70700636942675;9,82165605095541
313310;2010;3110,55288461538;8,00480769230769;9,03846153846154
313310;2011;3064,27860696517;8,1;9,13
313320;2010;3327,19512195122;8,06341463414634;9,93170731707317
313320;2011;3337,14601769911;8,13274336283186;9,85398230088496
313330;2010;3191,38528896673;7,92644483362522;9,0385288966725
313330;2011;3210,74039938556;7,87557603686636;8,98310291858679
313340;2010;3171,89743589744;7,82051282051282;9,7948717948718
313340;2011;3179,86301369863;7,58904109589041;9,67123287671233
313350;2010;3039,61832061069;7,29007633587786;8,9618320610687
313350;2011;3137,78301886792;7,16037735849057;9,07547169811321
313360;2010;2450;9;10
313375;2010;3151,953125;8,203125;9,015625
313375;2011;3128,71212121212;8,1969696969697;9,04545454545454
313380;2010;3178,57668161435;8,74617461746175;9,54414414414414
313380;2011;3169,82643171806;8,81200353045013;9,66284201235658
313400;2010;240;1;1
313400;2011;2100;NA;NA
313410;2011;3130;0;8
313420;2010;3190,17440974867;8,97743190661479;9,70373250388803
313420;2011;3212,8476770754;9,178955453149;9,6902382782475
313440;2010;3065,42857142857;7,64891846921797;9,10666666666667
313440;2011;3066,09197324415;8,05016722408027;9,30602006688963
313460;2010;2540;9;10
313460;2011;2450;7;9,5
313470;2010;3258,65724381625;7,13829787234043;8,07420494699647
313470;2011;3295,23706896552;7,18421052631579;8,14035087719298
313480;2010;3150;9;10
313480;2011;3220;9;10
313490;2010;3192,92537313433;8,61194029850746;9,89179104477612
313490;2011;3220,53896103896;8,73051948051948;9,9185667752443
313505;2010;3006,93076923077;9,02334630350195;10,1556420233463
313505;2011;3234,64480874317;8,79005524861878;9,79005524861878
313510;2010;3131,05331088664;7,98252536640361;8,99718151071026
313510;2011;3098,45321484579;8,01729559748428;8,91561844863732
313520;2010;3221,07055961071;8,08353609083536;9,12895377128954
313520;2011;3246,13676470588;8,54344624447717;9,06480117820324
313535;2010;2830;NA;NA
313540;2010;3910;7,5;9
313540;2011;3274;7,8;8,8
313550;2011;1955;NA;NA
313560;2010;3075;9;10
313560;2011;3350;5;10
313580;2010;3204,08333333333;NA;NA
313580;2011;3188,01282051282;NA;NA
313600;2010;3353,24698795181;NA;NA
313600;2011;3240,14468085106;NA;NA
313620;2010;3108,14050822123;8,77320359281437;9,49812734082397
313620;2011;3139,38829071332;8,90650406504065;9,54520734194426
313630;2010;3157,99875621891;8,05348258706468;9,27114427860696
313630;2011;3167,85151856018;8,226393629124;9,34470989761092
313640;2010;3381,93548387097;7,19354838709677;8,74193548387097
313640;2011;3254,84848484848;6,81818181818182;8,93939393939394
313650;2010;3357,17948717949;7,72972972972973;8,78378378378378
313650;2011;3133,33333333333;7,91666666666667;8,95833333333333
313657;2010;3162,5;7;8
313665;2011;3100;8;10
313670;2010;3042,69931479242;8,32923201730665;9,41970802919708
313670;2011;3035,19361675602;8,36993710691824;9,45604326499811
313690;2010;3239,51219512195;8,90243902439024;9,90243902439024
313690;2011;3200,09615384615;8,71844660194175;9,80582524271845
313695;2010;3000;9;10
313695;2011;4100;NA;NA
313700;2010;3135,88235294118;8,17241379310345;9,79310344827586
313700;2011;3013,60465116279;7,91891891891892;9,75675675675676
313720;2010;3162,26306620209;8,07142857142857;9,05923344947735
313720;2011;3150,31809872029;8,06261510128913;9,06261510128913
313730;2010;2507,5;6;8
313730;2011;3975;NA;NA
313750;2010;3179,70297029703;8,8019801980198;9,87128712871287
313750;2011;3172,18181818182;8,69811320754717;9,81132075471698
313753;2010;2397,5;6;8
313753;2011;2430;9;9
313760;2010;3176,74641148325;8,08780487804878;9,00487804878049
313760;2011;3226,5;8,53530751708428;9,56719817767654
313770;2010;3212,88079470199;8,64238410596026;9,72516556291391
313770;2011;3240,03174603175;8,66129032258065;9,5
313780;2010;3203,8992248062;8,01937984496124;9,11627906976744
313780;2011;3218,81818181818;7,98418972332016;9,02371541501976
313800;2010;3542;8,64285714285714;9,78571428571429
313800;2011;3264,28571428571;8,21428571428571;9,64285714285714
313820;2010;3148,95200834637;8,73050758765044;9,66875981161695
313820;2011;3114,3072597137;8,7338792221085;9,61329923273657
313840;2010;3256,75955414013;8,6405750798722;9,70926517571885
313840;2011;3225,2268907563;8,72128851540616;9,71708683473389
313860;2010;3104,90566037736;8,26415094339623;9,73584905660377
313860;2011;3123,76623376623;8,36363636363636;9,74025974025974
313862;2011;2460;8;9
313868;2010;3505;NA;NA
313868;2011;NA;NA;NA
313880;2010;3162,32786885246;8,25657894736842;9,24013157894737
313880;2011;3149,072;8,564;9,428
313890;2010;3319,63829787234;7,6436170212766;8,68085106382979
313890;2011;3289,55414012739;7,87261146496815;8,88535031847134
313900;2010;3108,51495726496;8,64668094218415;9,62820512820513
313900;2011;3144,95789473684;8,65052631578947;9,64421052631579
313920;2010;3117,54090909091;8,13824884792627;9,55990783410138
313920;2011;3086,037470726;8,30641330166271;9,62232779097387
313930;2010;3274,87692307692;8,58164852255054;9,73250388802488
313930;2011;3207,24296296296;8,65772870662461;9,80757097791798
313940;2010;3139,94113372093;8,33333333333333;9,5
313940;2011;3149,71030345801;NA;NA
313950;2010;3123,66101694915;8,03937007874016;8,90980392156863
313950;2011;3166,97247706422;8,62005277044855;9,56728232189974
313960;2010;3258,38167938931;9,33587786259542;9,65267175572519
313960;2011;3229,89583333333;9,34722222222222;9,62037037037037
313970;2011;2750;NA;NA
313980;2010;3152,42990654206;7,07476635514019;8,4018691588785
313980;2011;3225,3937007874;7,23622047244094;8,55118110236221
313990;2010;3050;9;10
313990;2011;3212,5;9,25;10
314000;2010;3158,0580075662;8,4504132231405;9,42699724517906
314000;2011;3149,23821039903;8,3955223880597;9,4454094292804
314010;2010;3100;NA;NA
314010;2011;2830;NA;NA
314015;2010;1170;NA;NA
314015;2011;2430;NA;NA
314050;2010;3245,37037037037;9,18518518518519;10
314050;2011;3185,36;8,88;9,88
314055;2010;4000;NA;NA
314060;2011;2750;9;10
314070;2010;3080,6043956044;7,99175824175824;9,89285714285714
314070;2011;3068,88596491228;7,98830409356725;9,91812865497076
314080;2010;3320;9;10
314085;2010;3016,66666666667;8,5;9,75
314085;2011;2955,55555555556;7,66666666666667;9,33333333333333
314090;2010;3146,96531791908;7,66049382716049;8,90123456790123
314090;2011;3083,16037735849;7,88679245283019;8,86792452830189
314100;2011;3091,6;8,6;8,8
314110;2010;3215,16233766234;8,51298701298701;9,15596330275229
314110;2011;3172,47081712062;8,4921875;9,17948717948718
314120;2010;2870;9;10
314140;2010;3262,8;7,74222222222222;8,73333333333333
314140;2011;3201,27777777778;7,5344262295082;8,74426229508197
314150;2010;3391,15942028986;8,27536231884058;9,27536231884058
314150;2011;3321,1935483871;8,40322580645161;9,35483870967742
314160;2010;3212,30666666667;9,02666666666667;9,92
314160;2011;3247;8,69491525423729;9,88135593220339
314180;2010;3166,51043643264;8,5705996131528;9,57253384912959
314180;2011;3164,20779220779;8,62391304347826;9,62173913043478
314190;2010;3267,04545454545;8,59090909090909;9,63636363636364
314190;2011;3136,68888888889;8,86363636363636;9,88636363636364
314200;2010;3209,31740614334;8,02047781569966;9,11945392491468
314200;2011;3205,94936708861;8,19831223628692;9,33755274261603
314210;2010;3174,08629441624;8,4010152284264;9,68020304568528
314210;2011;3146,875;8,25;9,86931818181818
314220;2010;3158,98717948718;8,31788079470199;9,54304635761589
314220;2011;3201,09489051095;8,36842105263158;9,53435114503817
314225;2010;2450;7;10
314240;2010;3110,26315789474;8,58333333333333;9,38888888888889
314240;2011;3227,8;8,88;9,48
314260;2010;3259,52777777778;8,63888888888889;9,80555555555556
314260;2011;3166,58536585366;8,31707317073171;9,58536585365854
314270;2010;3183,01158301158;8,60714285714286;9,71428571428571
314270;2011;3129,74812030075;7,85;9,85
314280;2010;3274,45652173913;7,96078431372549;9,07843137254902
314280;2011;3153,81660899654;7,99375;9,1375
314290;2010;3188,52462526767;NA;NA
314290;2011;3204,0993227991;8,38888888888889;9,58333333333333
314300;2010;3155,625;8,69318181818182;9,77272727272727
314300;2011;3188,86597938144;8,72916666666667;9,89583333333333
314310;2010;3114,24752475248;8,48184818481848;9,51155115511551
314310;2011;3139,27608142494;8,41348600508906;9,43893129770992
314320;2010;3239,96551724138;9,04137931034483;9,73103448275862
314320;2011;3180,27692307692;9,10569105691057;9,85365853658537
314330;2010;3098,02878000842;7,8379786036036;8,88920174574124
314330;2011;3102,71871968962;7,8884096284959;8,87327862011406
314340;2010;3100;10;10
314340;2011;3163,33333333333;8,66666666666667;9,66666666666667
314345;2010;3028,33333333333;25,4;7,2
314345;2011;3175;8,75;9
314350;2010;3129,11764705882;8,44117647058824;9,61764705882353
314350;2011;3163,1914893617;8;9,85106382978723
314370;2010;2962,5;6;7
314370;2011;3330;8;10
314380;2010;3000;10;9
314390;2010;3258,97421018698;7,97079818299805;9,17326411421155
314390;2011;3235,30986762936;7,99517781796263;9,13759806879903
314400;2010;3270,18823529412;8,10294117647059;8,98529411764706
314400;2011;3266,26179245283;8,07801418439716;8,99290780141844
314410;2010;3236,84684684685;8,94144144144144;9,91441441441441
314410;2011;3185,40772532189;8,8755364806867;9,89270386266094
314420;2010;3450;8,5;10
314420;2011;3150;NA;NA
314430;2010;3249,73305670816;7,92339832869081;9,22052704576976
314430;2011;3196,92379679144;7,85561497326203;9,17647058823529
314435;2011;3035;99;99
314440;2010;1985;5;5,5
314450;2010;3036;9;10
314450;2011;3112;8,8;9,4
314460;2010;3126,05371900826;8,24066390041494;9,53112033195021
314460;2011;3082,94791666667;8,28125;9,390625
314465;2010;3350;9;7
314465;2011;2775;9;8
314470;2010;3291,72527472527;9,13186813186813;9,81318681318681
314470;2011;3292,91666666667;9,08333333333333;10
314480;2010;3075,38838964774;8,60266091334053;9,41405969075872
314480;2011;3064,83545748526;8,60346798780488;9,37842987804878
314490;2011;3110;9;10
314500;2010;3420,76288659794;7,97938144329897;9,56701030927835
314500;2011;3133,2752293578;8,29357798165138;9,76146788990826
314510;2010;3235,88235294118;7,90196078431373;9,36601307189543
314510;2011;3235,92857142857;7,82857142857143;9,14285714285714
314520;2010;3092,26875699888;8,9;9,69325842696629
314520;2011;3111,56950207469;8,86;9,60315789473684
314530;2010;3130,0469667319;8,44094488188976;9,71653543307087
314530;2011;3109,44234800839;8,60381355932203;9,85106382978723
314535;2010;NA;NA;NA
314535;2011;3530;NA;NA
314537;2010;1100;NA;NA
314545;2011;2950;8;9
314560;2010;3142,69909502262;8,70904645476773;9,79126213592233
314560;2011;3236,69421487603;8,24166666666667;9,44398340248963
314590;2010;3165,53543307087;8,36867088607595;9,44778481012658
314590;2011;3176,45833333333;8,44858420268256;9,35767511177347
314600;2010;3157,41943734015;8,66751918158568;9,72890025575448
314600;2011;3203,24942263279;8,66974595842956;9,69976905311778
314610;2010;3117,05981595092;8,4171875;9,4859375
314610;2011;3084,2094017094;8,53256150506512;9,51878612716763
314620;2011;3500;6;8
314630;2010;3300,25914634146;8,23780487804878;9,31707317073171
314630;2011;3263,5;8,46103896103896;9,51623376623377
314640;2010;2980;NA;NA
314650;2010;3224,26229508197;8,60655737704918;9,77049180327869
314650;2011;3249,29824561404;8,82456140350877;9,89473684210526
314655;2010;2700;NA;NA
314655;2011;3200;NA;NA
314670;2010;3274,025;8,675;9,75
314670;2011;3275;8,5;9,5
314675;2010;2952,5;8,6;9,8
314675;2011;2917,5;10;10
314690;2010;3615;NA;NA
314690;2011;1567,5;10;10
314700;2010;3188,49368231047;8,30797101449275;9,47826086956522
314700;2011;3194,44820295983;8,17130144605117;9,29235880398671
314710;2010;3217,69161184211;8,34685073339085;9,46074201898188
314710;2011;3224,36450839329;8,38138385502471;9,62520593080725
314720;2010;3062,10280373832;8,22429906542056;9,21495327102804
314720;2011;3061,94444444444;8,26966292134832;9,25842696629213
314730;2010;3083,14126394052;8,7546468401487;9,76208178438662
314730;2011;3053,12749003984;8,79032258064516;9,77822580645161
314740;2010;3242,88461538462;7,80769230769231;9,75
314740;2011;3262,33333333333;8,13333333333333;9,93333333333333
314760;2010;3148,13636363636;8,26704545454546;8,77272727272727
314760;2011;3106,38121546961;8,4438202247191;8,89325842696629
314770;2010;3202,27272727273;9,18181818181818;10
314770;2011;3367,5;9,25;9,875
314790;2010;3081,65177610334;8,15939687668282;9,49946120689655
314790;2011;3043,46042471042;8,25253500724288;9,48865282472236
314800;2010;3047,47364594693;8,40981818181818;9,52417302798982
314800;2011;3042,8304134548;8,36283807516684;9,44397611520899
314810;2010;3148,77173913043;8,45903010033445;9,58695652173913
314810;2011;3135,66288492707;8,45284552845528;9,54670999187652
314840;2010;2640;8;9
314840;2011;3100;8;10
314850;2010;3270,61764705882;8,31683168316832;8,87
314850;2011;3342,78947368421;7,91489361702128;8,70212765957447
314860;2010;3198,58490566038;8,59715639810427;9,7085308056872
